PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
3NT1, NPS, BINDING_MOAD, ic50, 0.9, =, uM
3NT1, NPS, BINDING_MOAD, ic50, 0.9, =, uM
3NT1, NPS, BINDING_DB, NA, NA, NA, NA
3Q7D, NPX, BINDING_MOAD, ic50, 430, =, nM
3Q7D, NPX, BINDING_MOAD, ic50, 430, =, nM
4E1G, LNL, BINDING_MOAD, , , , 
4E1G, LNL, BINDING_MOAD, , , , 
4E1G, LNL, BINDING_DB, NA, NA, NA, NA
3PGH, FLP, BINDING_MOAD, , , , 
3PGH, FLP, BINDING_MOAD, , , , 
3PGH, FLP, BINDING_MOAD, , , , 
3PGH, FLP, BINDING_MOAD, , , , 
3PGH, FLP, BINDING_DB, NA, NA, NA, NA
3MDL, 1AG, BINDING_MOAD, , , , 
3MDL, 1AG, BINDING_MOAD, , , , 
3MDL, 1AG, BINDING_DB, NA, NA, NA, NA
1PXX, DIF, BINDING_DB, NA, NA, NA, NA
3QMO, NS4, BINDING_DB, NA, NA, NA, NA
4FM5, DF0, BINDING_DB, NA, NA, NA, NA
3TZI, ACD, BINDING_MOAD, , , , 
3TZI, ACD, BINDING_MOAD, , , , 
3TZI, ACD, BINDING_DB, NA, NA, NA, NA
3NTB, T1N, BINDING_MOAD, ic50, 0.67, =, uM
3NTB, T1N, BINDING_MOAD, ic50, 0.67, =, uM
3NTB, T1N, BINDING_MOAD, ic50, 0.67, =, uM
3NTB, T1N, BINDING_MOAD, ic50, 0.67, =, uM
3QH0, PLM, BINDING_MOAD, , , , 
3QH0, PLM, BINDING_DB, NA, NA, NA, NA
3MQE, 416, BINDING_DB, NA, NA, NA, NA
3HS5, ACD, BINDING_MOAD, , , , 
3HS5, ACD, BINDING_MOAD, , , , 
3HS5, ACD, BINDING_DB, NA, NA, NA, NA
3HS6, EPA, BINDING_MOAD, , , , 
3HS6, EPA, BINDING_MOAD, , , , 
3HS6, EPA, BINDING_DB, NA, NA, NA, NA
3KRK, ACD, BINDING_MOAD, , , , 
3KRK, ACD, BINDING_MOAD, , , , 
3KRK, ACD, BINDING_DB, NA, NA, NA, NA
4OTY, LUR, BINDING_DB, NA, NA, NA, NA
1CVU, ACD, BINDING_MOAD, , , , 
1CVU, ACD, BINDING_MOAD, , , , 
1CVU, ACD, BINDING_DB, NA, NA, NA, NA
3LN0, 52B, BINDING_MOAD, ic50, 0.01, =, uM
3LN0, 52B, BINDING_MOAD, ic50, 0.01, =, uM
3LN0, 52B, BINDING_MOAD, ic50, 0.01, =, uM
3LN0, 52B, BINDING_MOAD, ic50, 0.01, =, uM
3LN0, 52B, BINDING_DB, NA, NA, NA, NA
4COX, IMN, BINDING_DB, NA, NA, NA, NA
3NTG, D72, BINDING_MOAD, ic50, 0.028, =, uM
3NTG, D72, BINDING_MOAD, ic50, 0.028, =, uM
3NTG, D72, BINDING_MOAD, ic50, 0.028, =, uM
3NTG, D72, BINDING_MOAD, ic50, 0.028, =, uM
3NTG, D72, BINDING_DB, NA, NA, NA, NA
3HS7, HXA, BINDING_DB, NA, NA, NA, NA
3OLU, 1AG, BINDING_MOAD, , , , 
3OLU, 1AG, BINDING_MOAD, , , , 
3OLU, 1AG, BINDING_DB, NA, NA, NA, NA
3OLT, ACD, BINDING_MOAD, , , , 
3OLT, ACD, BINDING_MOAD, , , , 
3OLT, ACD, BINDING_DB, NA, NA, NA, NA
1AG, BINDING_MOAD, , , , 
3OLU, 1AG, BINDING_DB, NA, NA, NA, NA
3OLT, ACD, BINDING_MOAD, , , , 
3OLT, ACD, BINDING_MOAD, , , , 
3OLT, ACD, BINDING_DB, NA, NA, NA, NA
