PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
3PZE, CFK, BINDING_MOAD, , , , 
3PZE, CFK, BINDING_DB, NA, NA, NA, NA
3OXI, SYY, PDB_BIND, IC50, =, 2.2, uM
3OXI, SYY, BINDING_MOAD, ic50, 2.2, =, uM
3OXI, SYY, BINDING_DB, NA, NA, NA, NA
3V3V, MYU, PDB_BIND, IC50, =, 4.6, uM
3V3V, MYU, BINDING_DB, NA, NA, NA, NA
3ELJ, GS7, PDB_BIND, IC50, =, 5, uM
3ELJ, GS7, BINDING_MOAD, , , , 
2WAJ, SNB, PDB_BIND, IC50, =, 0.398, uM
2WAJ, SNB, BINDING_MOAD, ic50, 0.398, =, uM
2WAJ, SNB, BINDING_DB, NA, NA, NA, NA
4HYU, 1BK, PDB_BIND, IC50, =, 6.2, nM
4HYU, 1BK, BINDING_MOAD, ic50, 6.2, =, nM
3RTP, 34I, PDB_BIND, IC50, =, 7, nM
3RTP, 34I, BINDING_MOAD, ic50, 7, =, nM
3RTP, 34I, BINDING_DB, NA, NA, NA, NA
3TTI, KBI, PDB_BIND, IC50, =, 6, nM
3TTI, KBI, BINDING_MOAD, ic50, 0.006, =, uM
3TTI, KBI, BINDING_DB, NA, NA, NA, NA
3TTJ, JBI, PDB_BIND, IC50, =, 0.21, uM
3TTJ, JBI, BINDING_MOAD, ic50, 0.21, =, uM
3TTJ, JBI, BINDING_DB, NA, NA, NA, NA
3O2M, 46A, PDB_BIND, Kd, =, 16, uM
3O2M, 46A, BINDING_DB, NA, NA, NA, NA
2H96, 893, PDB_BIND, IC50, =, 0.23, uM
2H96, 893, BINDING_DB, NA, NA, NA, NA
3FV8, JK3, PDB_BIND, IC50, =, 0.16, uM
3FV8, JK3, BINDING_DB, NA, NA, NA, NA
3G9L, J67, PDB_BIND, Ki, =, 0.74, uM
3G9L, J67, BINDING_MOAD, Ki, 0.74, =, uM
3G9L, J67, BINDING_DB, NA, NA, NA, NA
3OY1, 589, PDB_BIND, IC50, =, 16, nM
3OY1, 589, BINDING_MOAD, ic50, 0.016, =, uM
3OY1, 589, BINDING_DB, NA, NA, NA, NA
2GMX, 877, PDB_BIND, IC50, =, 77, nM
2GMX, 877, BINDING_DB, NA, NA, NA, NA
3V6R, CQQ, PDB_BIND, IC50, =, 709, nM
3PTG, 932, PDB_BIND, IC50, =, 25, nM
3PTG, 932, BINDING_MOAD, ic50, 25, =, nM
3PTG, 932, BINDING_DB, NA, NA, NA, NA
3G90, J72, PDB_BIND, Ki, =, 0.44, uM
3G90, J72, BINDING_MOAD, Ki, 0.44, =, uM
3G90, J72, BINDING_DB, NA, NA, NA, NA
3DA6, BZ9, PDB_BIND, IC50, =, 2, nM
3DA6, BZ9, BINDING_MOAD, , , , 
3DA6, BZ9, BINDING_DB, NA, NA, NA, NA
2ZDU, 446, BINDING_MOAD, , , , 
2ZDU, 446, BINDING_DB, NA, NA, NA, NA
4IZY, 1J2, PDB_BIND, IC50, =, 3, nM
4IZY, 1J2, BINDING_MOAD, ic50, 6, =, nM
4IZY, 1J2, BINDING_DB, NA, NA, NA, NA
2B1P, AIZ, PDB_BIND, IC50, =, 3, nM
2B1P, AIZ, BINDING_MOAD, ic50, 3, =, nM
2B1P, AIZ, BINDING_DB, NA, NA, NA, NA
2OK1, 33A, PDB_BIND, Ki, =, 0.55, uM
2OK1, 33A, BINDING_MOAD, Ki, 0.55, =, uM
2OK1, 33A, BINDING_DB, NA, NA, NA, NA
1JNK, ANP, BINDING_MOAD, , , , 
1JNK, ANP, BINDING_DB, NA, NA, NA, NA
2O0U, C0M, PDB_BIND, Ki, =, 3.2, uM
2O0U, C0M, BINDING_MOAD, ic50, 3.2, =, uM
2O0U, C0M, BINDING_DB, NA, NA, NA, NA
3V6S, 0F0, PDB_BIND, IC50, =, 0.75, nM
4E73, 0NR, BINDING_DB, NA, NA, NA, NA
1PMN, 984, PDB_BIND, IC50, =, 7.1, nM
1PMN, 984, BINDING_MOAD, ic50, 7.1, =, nM
1PMN, 984, BINDING_DB, NA, NA, NA, NA
2R9S, 255, PDB_BIND, IC50, =, 0.15, uM
2R9S, 255, BINDING_MOAD, ic50, 0.15, =, uM
2R9S, 255, BINDING_MOAD, ic50, 0.15, =, uM
2R9S, 255, BINDING_DB, NA, NA, NA, NA
3FI2, JK1, PDB_BIND, IC50, =, 25, nM
3FI2, JK1, BINDING_MOAD, ic50, 0.025, =, uM
3FI2, JK1, BINDING_DB, NA, NA, NA, NA
3FI3, JK2, PDB_BIND, IC50, =, 12, nM
3FI3, JK2, BINDING_MOAD, ic50, 12, =, nM
2NO3, 859, PDB_BIND, IC50, =, 9, nM
2NO3, 859, BINDING_DB, NA, NA, NA, NA
4AWI, AQ2, BINDING_DB, NA, NA, NA, NA
3G9N, J88, PDB_BIND, Ki, =, 1.8, uM
3G9N, J88, BINDING_DB, NA, NA, NA, NA
2P33, J07, PDB_BIND, IC50, =, 57, nM
2P33, J07, BINDING_MOAD, ic50, 57, =, nM
2P33, J07, BINDING_DB, NA, NA, NA, NA
2EXC, JNK, PDB_BIND, IC50, =, 235, nM
2EXC, JNK, BINDING_DB, NA, NA, NA, NA
1PMU, 9HP, PDB_BIND, IC50, =, 590, nM
1PMU, 9HP, BINDING_DB, NA, NA, NA, NA
1PMV, 537, PDB_BIND, IC50, =, 150, nM
1PMV, 537, BINDING_MOAD, ic50, 150, =, nM
1PMV, 537, BINDING_DB, NA, NA, NA, NA
2XS0, ANP, BINDING_DB, NA, NA, NA, NA
4L7F, 1V5, PDB_BIND, IC50, =, 0.16, uM
4L7F, 1V5, BINDING_MOAD, ic50, 160, =, nM
4L7F, 1V5, BINDING_DB, NA, NA, NA, NA
1UKI, 537, BINDING_DB, NA, NA, NA, NA
4G1W, G1W, BINDING_DB, NA, NA, NA, NA
3CGF, JNF, PDB_BIND, IC50, =, 270, nM
3CGF, JNF, BINDING_DB, NA, NA, NA, NA
4HYS, 1BJ, PDB_BIND, IC50, =, 0.055, uM
4HYS, 1BJ, BINDING_MOAD, ic50, 0.055, =, uM
2O2U, 738, PDB_BIND, Ki, =, 0.4, uM
2O2U, 738, BINDING_MOAD, ic50, 4, =, uM
2O2U, 738, BINDING_DB, NA, NA, NA, NA
2XRW, ANP, BINDING_DB, NA, NA, NA, NA
3KVX, FMY, PDB_BIND, IC50, =, 0.148, uM
3KVX, FMY, BINDING_MOAD, ic50, 0.148, =, uM
3KVX, FMY, BINDING_DB, NA, NA, NA, NA
2G01, 73Q, PDB_BIND, IC50, =, 1.22, uM
2G01, 73Q, BINDING_DB, NA, NA, NA, NA
3CGO, JNO, PDB_BIND, IC50, =, 3, uM
3CGO, JNO, BINDING_DB, NA, NA, NA, NA
, 73Q, BINDING_DB, NA, NA, NA, NA
3CGO, JNO, PDB_BIND, IC50, =, 3, uM
3CGO, JNO, BINDING_DB, NA, NA, NA, NA
