PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
4LY1, 20Y, PDB_BIND, Kd, =, 0.0552, uM
4LY1, 20Y, BINDING_MOAD, ic50, 0.0563, =, uM
4LY1, 20Y, BINDING_MOAD, ic50, 0.0563, =, uM
4LY1, 20Y, BINDING_MOAD, ic50, 0.0563, =, uM
4LXZ, SHH, PDB_BIND, Kd, =, 0.182, uM
4LXZ, SHH, BINDING_MOAD, ic50, 0.251, =, uM
4LXZ, SHH, BINDING_MOAD, ic50, 0.251, =, uM
4LXZ, SHH, BINDING_MOAD, ic50, 0.251, =, uM
4LXZ, SHH, BINDING_DB, NA, NA, NA, NA

4LXZ, SHH, PDB_BIND, Kd, =, 0.182, uM
4LXZ, SHH, BINDING_MOAD, ic50, 0.251, =, uM
4LXZ, SHH, BINDING_MOAD, ic50, 0.251, =, uM
4LXZ, SHH, BINDING_MOAD, ic50, 0.251, =, uM
4LXZ, SHH, BINDING_DB, NA, NA, NA, NA
