PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
1U9E, 397, PDB_BIND, IC50, =, 5.7, nM
1U9E, 397, BINDING_MOAD, ic50, 5.7, =, nM
1U9E, 397, BINDING_MOAD, ic50, 5.7, =, nM
1U9E, 397, BINDING_DB, NA, NA, NA, NA
1L2J, ETC, BINDING_DB, NA, NA, NA, NA
1ZAF, 789, PDB_BIND, IC50, =, 20, nM
1ZAF, 789, BINDING_MOAD, ic50, 20, =, nM
1ZAF, 789, BINDING_MOAD, ic50, 20, =, nM
1ZAF, 789, BINDING_DB, NA, NA, NA, NA
1X7B, 041, PDB_BIND, IC50, =, 4.1, nM
1X7B, 041, BINDING_MOAD, ic50, 4.1, =, nM
1X7B, 041, BINDING_MOAD, ic50, 4.1, =, nM
1X7B, 041, BINDING_DB, NA, NA, NA, NA
4J24, EST, BINDING_MOAD, , , , 
4J24, EST, BINDING_MOAD, , , , 
4J24, EST, BINDING_MOAD, , , , 
4J24, EST, BINDING_MOAD, , , , 
4J24, EST, BINDING_DB, NA, NA, NA, NA
4J26, EST, BINDING_MOAD, , , , 
4J26, EST, BINDING_MOAD, , , , 
4J26, EST, BINDING_DB, NA, NA, NA, NA
1YY4, 4NA, PDB_BIND, IC50, =, 2.52, nM
1YY4, 4NA, BINDING_DB, NA, NA, NA, NA
3OMO, WV7, BINDING_MOAD, , , , 
3OMO, WV7, BINDING_MOAD, , , , 
3OMO, WV7, BINDING_DB, NA, NA, NA, NA
2NV7, 555, PDB_BIND, IC50, =, 5, nM
2NV7, 555, BINDING_MOAD, ic50, 5, =, nM
2NV7, 555, BINDING_MOAD, ic50, 5, =, nM
2NV7, 555, BINDING_DB, NA, NA, NA, NA
2JJ3, JJ3, PDB_BIND, Ki, =, 0.28, nM
2JJ3, JJ3, BINDING_MOAD, Kd, 0.281, =, uM
2JJ3, JJ3, BINDING_MOAD, Kd, 0.281, =, uM
2JJ3, JJ3, BINDING_DB, NA, NA, NA, NA
1X76, 697, PDB_BIND, IC50, =, 1.9, nM
1X76, 697, BINDING_MOAD, ic50, 1.9, =, nM
1X76, 697, BINDING_MOAD, ic50, 1.9, =, nM
1X76, 697, BINDING_DB, NA, NA, NA, NA
2YJD, YJD, BINDING_MOAD, , , , 
2YJD, YJD, BINDING_MOAD, , , , 
2Z4B, DC8, PDB_BIND, Ki, =, 0.44, nM
2Z4B, DC8, BINDING_MOAD, Ki, 0.44, =, nM
2Z4B, DC8, BINDING_MOAD, Ki, 0.44, =, nM
2Z4B, DC8, BINDING_DB, NA, NA, NA, NA
3OMQ, W23, BINDING_MOAD, , , , 
3OMQ, W23, BINDING_MOAD, , , , 
3OMQ, W23, BINDING_DB, NA, NA, NA, NA
3OMP, W14, BINDING_DB, NA, NA, NA, NA
1X78, 244, PDB_BIND, IC50, =, 14.0, nM
1X78, 244, BINDING_MOAD, ic50, 14, =, nM
1X78, 244, BINDING_MOAD, ic50, 14, =, nM
1X78, 244, BINDING_DB, NA, NA, NA, NA
2GIU, FBR, PDB_BIND, IC50, =, 1.5, nM
2GIU, FBR, BINDING_MOAD, ic50, 1.5, =, nM
2GIU, FBR, BINDING_DB, NA, NA, NA, NA
2I0G, I0G, PDB_BIND, Ki, =, 0.19, nM
2I0G, I0G, BINDING_MOAD, Ki, 0.19, =, nM
2I0G, I0G, BINDING_MOAD, Ki, 0.19, =, nM
2I0G, I0G, BINDING_DB, NA, NA, NA, NA
1X7J, GEN, BINDING_MOAD, ic50, 9, =, nM
1X7J, GEN, BINDING_MOAD, ic50, 9, =, nM
1X7J, GEN, BINDING_DB, NA, NA, NA, NA
2QTU, 3AS, PDB_BIND, Ki, =, 0.53, nM
2QTU, 3AS, BINDING_DB, NA, NA, NA, NA
1YYE, 196, PDB_BIND, IC50, =, 2.7, nM
1YYE, 196, BINDING_MOAD, ic50, 2.9, =, nM
1YYE, 196, BINDING_MOAD, ic50, 2.9, =, nM
1YYE, 196, BINDING_DB, NA, NA, NA, NA
1U3R, 338, PDB_BIND, IC50, =, 5, nM
1U3R, 338, BINDING_MOAD, ic50, 5, =, nM
1U3R, 338, BINDING_MOAD, ic50, 5, =, nM
1U3R, 338, BINDING_DB, NA, NA, NA, NA
3OLL, EST, BINDING_MOAD, , , , 
