PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
2J34, GS6, PDB_BIND, Ki, =, 15, nM
2J34, GS6, BINDING_MOAD, Ki, 15, =, nM
2J34, GS6, BINDING_DB, NA, NA, NA, NA
2J38, GS5, BINDING_MOAD, Ki, 47, =, nM
2J38, GS5, BINDING_DB, NA, NA, NA, NA
2Y7Z, C0Z, PDB_BIND, Ki, =, 2, nM
2Y7Z, C0Z, BINDING_MOAD, Ki, 2, =, nM
2Y7Z, C0Z, BINDING_DB, NA, NA, NA, NA
3FFG, FFG, PDB_BIND, Ki, =, 0.84, nM
3FFG, FFG, BINDING_MOAD, Ki, 0.84, =, nM
3FFG, FFG, BINDING_DB, NA, NA, NA, NA
2BQW, IIE, PDB_BIND, Ki, =, 3, nM
2BQW, IIE, BINDING_DB, NA, NA, NA, NA
3ENS, ENS, PDB_BIND, IC50, =, 8.9, nM
3ENS, ENS, BINDING_MOAD, ic50, 8.9, =, nM
3ENS, ENS, BINDING_MOAD, ic50, 8.9, =, nM
3ENS, ENS, BINDING_DB, NA, NA, NA, NA
2FZZ, 5QC, PDB_BIND, Ki, =, 0.03, nM
2FZZ, 5QC, BINDING_MOAD, Ki, 30, =, pM
2FZZ, 5QC, BINDING_DB, NA, NA, NA, NA
2XBX, RR8, PDB_BIND, Ki, =, 15, nM
2XBX, RR8, BINDING_MOAD, Ki, 0.015, =, uM
2XBX, RR8, BINDING_DB, NA, NA, NA, NA
2XBY, 63C, BINDING_MOAD, , , , 
1V3X, D76, PDB_BIND, IC50, =, 24, nM
1V3X, D76, BINDING_MOAD, ic50, 24, =, nM
2XBV, XBV, PDB_BIND, Kd, =, 3.7, nM
2XBV, XBV, BINDING_MOAD, Ki, 7, =, nM
2XBV, XBV, BINDING_DB, NA, NA, NA, NA
2XBW, 455, PDB_BIND, Ki, =, 10, nM
2XBW, 455, BINDING_MOAD, Ki, 0.01, =, uM
2XBW, 455, BINDING_DB, NA, NA, NA, NA
2J4I, GSJ, PDB_BIND, Ki, =, 1, nM
2J4I, GSJ, BINDING_MOAD, Ki, 1, =, nM
2J4I, GSJ, BINDING_DB, NA, NA, NA, NA
2P95, ME5, PDB_BIND, Ki, =, 0.43, nM
2P95, ME5, BINDING_MOAD, Ki, 0.43, =, nM
2P95, ME5, BINDING_DB, NA, NA, NA, NA
2P94, ME4, PDB_BIND, Ki, =, 0.67, nM
2P94, ME4, BINDING_MOAD, Ki, 0.67, =, nM
2P94, ME4, BINDING_DB, NA, NA, NA, NA
2P93, ME1, PDB_BIND, Ki, =, 1.5, nM
2P93, ME1, BINDING_MOAD, Ki, 1.5, =, nM
2P93, ME1, BINDING_DB, NA, NA, NA, NA
2PR3, 237, BINDING_MOAD, ic50, 0.16, =, nM
2PR3, 237, BINDING_DB, NA, NA, NA, NA
1MQ5, XLC, PDB_BIND, Ki, =, 1, nM
1MQ5, XLC, BINDING_MOAD, Ki, 1, =, nM
1MQ5, XLC, BINDING_DB, NA, NA, NA, NA
1MQ6, XLD, PDB_BIND, Ki, =, 7, pM
1MQ6, XLD, BINDING_MOAD, Ki, 7, =, pM
1MQ6, XLD, BINDING_DB, NA, NA, NA, NA
1KSN, FXV, PDB_BIND, Ki, =, 0.4, nM
1KSN, FXV, BINDING_MOAD, Ki, 0.4, =, nM
2BMG, I1H, PDB_BIND, Ki, =, 18, nM
2BMG, I1H, BINDING_DB, NA, NA, NA, NA
1FAX, DX9, PDB_BIND, Ki, =, 41, nM
1FAX, DX9, BINDING_DB, NA, NA, NA, NA
2Y7X, MZA, PDB_BIND, Ki, =, 1.3, nM
2Y7X, MZA, BINDING_MOAD, Ki, 1, =, nM
2Y7X, MZA, BINDING_DB, NA, NA, NA, NA
2BQ7, IID, PDB_BIND, Ki, =, 89, nM
2BQ7, IID, BINDING_MOAD, Ki, 89, =, nM
2BQ7, IID, BINDING_DB, NA, NA, NA, NA
2BQ6, IIB, PDB_BIND, Ki, =, 0.07, nM
2BQ6, IIB, BINDING_DB, NA, NA, NA, NA
3IIT, D14, PDB_BIND, IC50, =, 9.5, nM
3IIT, D14, BINDING_MOAD, ic50, 9.5, =, nM
3IIT, D14, BINDING_DB, NA, NA, NA, NA
1P0S, CGU, BINDING_DB, NA, NA, NA, NA
2PHB, 230, PDB_BIND, Kd, =, 0.32, nM
2PHB, 230, BINDING_MOAD, ic50, 0.32, =, nM
2PHB, 230, BINDING_DB, NA, NA, NA, NA
2XC5, OYJ, BINDING_MOAD, Ki, 0.062, =, uM
2XC5, OYJ, BINDING_DB, NA, NA, NA, NA
2XC4, IVK, PDB_BIND, Ki, =, 9, nM
2XC4, IVK, BINDING_MOAD, Ki, 0.009, =, uM
2XC4, IVK, BINDING_DB, NA, NA, NA, NA
2XC0, 8NC, PDB_BIND, Ki, =, 192, nM
2XC0, 8NC, BINDING_MOAD, Ki, 0.192, =, uM
2XC0, 8NC, BINDING_DB, NA, NA, NA, NA
2JKH, BI7, PDB_BIND, Ki, =, 9, nM
2JKH, BI7, BINDING_MOAD, Ki, 9, =, nM
2Q1J, FXI, PDB_BIND, IC50, =, 0.8, nM
2Q1J, FXI, BINDING_MOAD, ic50, 0.0008, =, uM
1LQD, CMI, PDB_BIND, Ki, =, 9, nM
1LQD, CMI, BINDING_DB, NA, NA, NA, NA
3CEN, FXA, PDB_BIND, Ki, =, 5.5, nM
3CEN, FXA, BINDING_MOAD, Ki, 5.5, =, nM
3CEN, FXA, BINDING_DB, NA, NA, NA, NA
3KQC, LGK, PDB_BIND, Ki, =, 2.2, nM
3KQC, LGK, BINDING_MOAD, Ki, 2.2, =, nM
3KQC, LGK, BINDING_DB, NA, NA, NA, NA
3KQB, LGJ, PDB_BIND, Ki, =, 0.5, nM
3KQB, LGJ, BINDING_MOAD, Ki, 0.5, =, nM
3KQB, LGJ, BINDING_DB, NA, NA, NA, NA
3KQE, LGM, PDB_BIND, Ki, =, 8.1, nM
3KQE, LGM, BINDING_MOAD, Ki, 8.1, =, nM
3KQE, LGM, BINDING_DB, NA, NA, NA, NA
3KQD, LGL, PDB_BIND, Ki, =, 0.40, nM
3KQD, LGL, BINDING_DB, NA, NA, NA, NA
2WYJ, 898, PDB_BIND, Ki, =, 1, nM
2WYJ, 898, BINDING_MOAD, Ki, 1, =, nM
2WYJ, 898, BINDING_DB, NA, NA, NA, NA
2Y82, 930, PDB_BIND, Ki, =, 4, nM
2Y82, 930, BINDING_MOAD, Ki, 4, =, nM
2Y82, 930, BINDING_DB, NA, NA, NA, NA
2Y81, 931, PDB_BIND, Ki, =, 2, nM
2Y81, 931, BINDING_MOAD, Ki, 2, =, nM
2Y81, 931, BINDING_DB, NA, NA, NA, NA
2Y80, 439, PDB_BIND, Ki, =, 9, nM
2Y80, 439, BINDING_MOAD, Ki, 9, =, nM
2Y80, 439, BINDING_DB, NA, NA, NA, NA
2WYG, 461, PDB_BIND, Ki, =, 2, nM
2WYG, 461, BINDING_MOAD, Ki, 2, =, nM
2WYG, 461, BINDING_DB, NA, NA, NA, NA
1NFW, RRR, PDB_BIND, Ki, =, 1.1, nM
1NFW, RRR, BINDING_MOAD, Ki, 1.1, =, nM
1NFW, RRR, BINDING_DB, NA, NA, NA, NA
1NFU, RRP, PDB_BIND, Ki, =, 18, nM
1NFU, RRP, BINDING_MOAD, Ki, 18, =, nM
1NFU, RRP, BINDING_DB, NA, NA, NA, NA
2H9E, DTY, BINDING_MOAD, , , , 
4A7I, A7I, PDB_BIND, Ki, =, 0.002, uM
4A7I, A7I, BINDING_MOAD, Ki, 0.002, =, uM
1NFY, RTR, PDB_BIND, Ki, =, 1.3, nM
1NFY, RTR, BINDING_MOAD, Ki, 1.3, =, nM
1NFY, RTR, BINDING_DB, NA, NA, NA, NA
1NFX, RDR, PDB_BIND, Ki, =, 3.0, nM
1NFX, RDR, BINDING_MOAD, Ki, 3, =, nM
1NFX, RDR, BINDING_DB, NA, NA, NA, NA
1F0S, PR2, PDB_BIND, Ki, =, 18, nM
1F0S, PR2, BINDING_MOAD, Ki, 18, =, nM
1F0S, PR2, BINDING_DB, NA, NA, NA, NA
1F0R, 815, PDB_BIND, Ki, =, 22, nM
1F0R, 815, BINDING_MOAD, Ki, 22, =, nM
1F0R, 815, BINDING_DB, NA, NA, NA, NA
2VVC, LZF, PDB_BIND, Ki, =, 3, nM
2VVC, LZF, BINDING_MOAD, , , , 
2VVC, LZF, BINDING_MOAD, , , , 
2VVC, LZF, BINDING_DB, NA, NA, NA, NA
2VVV, H21, PDB_BIND, Ki, =, 6, nM
2VVV, H21, BINDING_MOAD, , , , 
2VVV, H21, BINDING_DB, NA, NA, NA, NA
2VVU, H22, PDB_BIND, Ki, =, 8, nM
2VVU, H22, BINDING_MOAD, , , , 
2VVU, H22, BINDING_DB, NA, NA, NA, NA
2D1J, D01, BINDING_MOAD, , , , 
4BTI, 7R9, PDB_BIND, IC50, =, 0.2, nM
4BTI, 7R9, BINDING_MOAD, ic50, 0.2, =, nM
4BTI, 7R9, BINDING_MOAD, ic50, 0.2, =, nM
3SW2, FI1, PDB_BIND, Ki, =, 4.71, nM
3SW2, FI1, BINDING_MOAD, ic50, 13, =, nM
3SW2, FI1, BINDING_DB, NA, NA, NA, NA
2P3U, 663, BINDING_MOAD, , , , 
2P3T, 993, BINDING_MOAD, Ki, 0.005, =, nM
2P3T, 993, BINDING_DB, NA, NA, NA, NA
3TK6, D46, BINDING_DB, NA, NA, NA, NA
1XKB, 4PP, BINDING_MOAD, Ki, 131, =, nM
1XKB, 4PP, BINDING_MOAD, Ki, 131, =, nM
1XKB, 4PP, BINDING_DB, NA, NA, NA, NA
4BTT, VYR, PDB_BIND, IC50, =, 1.43, nM
4BTU, 6XS, PDB_BIND, IC50, =, 0.5, nM
4BTU, 6XS, BINDING_MOAD, ic50, 0.5, =, nM
4BTU, 6XS, BINDING_MOAD, ic50, 0.5, =, nM
3TK5, D1Q, BINDING_DB, NA, NA, NA, NA
1G2L, T87, PDB_BIND, Ki, =, 57, nM
1G2L, T87, BINDING_MOAD, Ki, 57, =, nM
1G2L, T87, BINDING_DB, NA, NA, NA, NA
2UWP, 894, PDB_BIND, Ki, =, 154, nM
2UWP, 894, BINDING_MOAD, Ki, 154, =, nM
2UWP, 894, BINDING_DB, NA, NA, NA, NA
2UWO, 701, PDB_BIND, Ki, =, 2, nM
2UWO, 701, BINDING_MOAD, Ki, 2, =, nM
2UWO, 701, BINDING_DB, NA, NA, NA, NA
2UWL, 895, PDB_BIND, Ki, =, 4, nM
2UWL, 895, BINDING_MOAD, Ki, 4, =, nM
2UWL, 895, BINDING_DB, NA, NA, NA, NA
2EI7, D93, BINDING_MOAD, ic50, 16, =, nM
2EI7, D93, BINDING_DB, NA, NA, NA, NA
3M37, M37, PDB_BIND, Ki, =, 0.91, nM
3M37, M37, BINDING_MOAD, , , , 
3M37, M37, BINDING_DB, NA, NA, NA, NA
3M36, M35, PDB_BIND, Ki, =, 0.15, nM
3M36, M35, BINDING_MOAD, , , , 
3M36, M35, BINDING_DB, NA, NA, NA, NA
1XKA, 4PP, PDB_BIND, Ki, =, 131, nM
1XKA, 4PP, BINDING_MOAD, Ki, 131, =, nM
1XKA, 4PP, BINDING_DB, NA, NA, NA, NA
1LPG, IMA, PDB_BIND, Ki, =, 82, nM
1LPG, IMA, BINDING_MOAD, Ki, 82, =, nM
1LPG, IMA, BINDING_DB, NA, NA, NA, NA
1LPK, CBB, PDB_BIND, Ki, =, 28, nM
1LPK, CBB, BINDING_MOAD, Ki, 28, =, nM
1LPZ, CMB, PDB_BIND, Ki, =, 25, nM
1LPZ, CMB, BINDING_MOAD, Ki, 25, =, nM
1LPZ, CMB, BINDING_DB, NA, NA, NA, NA
1WU1, D91, PDB_BIND, IC50, =, 18, nM
1WU1, D91, BINDING_MOAD, ic50, 18, =, nM
2Y5H, Y5H, PDB_BIND, Ki, =, 1620, nM
2Y5H, Y5H, BINDING_MOAD, Ki, 1620, =, nM
1FJS, Z34, PDB_BIND, Ki, =, 0.11, nM
1FJS, Z34, BINDING_MOAD, Ki, 0.11, =, nM
1FJS, Z34, BINDING_DB, NA, NA, NA, NA
2Y5F, XWG, PDB_BIND, Ki, =, 2, nM
2Y5F, XWG, BINDING_MOAD, Ki, 2, =, nM
2Y5G, FJD, PDB_BIND, Ki, =, 146, nM
2Y5G, FJD, BINDING_MOAD, Ki, 146, =, nM
3Q3K, D90, PDB_BIND, IC50, =, 7.4, nM
3Q3K, D90, BINDING_MOAD, ic50, 7.4, =, nM
3Q3K, D90, BINDING_DB, NA, NA, NA, NA
2BOH, IIA, PDB_BIND, Ki, =, 3, nM
2BOH, IIA, BINDING_MOAD, Ki, 3, =, nM
2BOH, IIA, BINDING_DB, NA, NA, NA, NA
2BOK, 784, PDB_BIND, Ki, =, 0.28, uM
2BOK, 784, BINDING_MOAD, Ki, 0.28, =, uM
1EZQ, RPR,IA, BINDING_DB, NA, NA, NA, NA
2BOK, 784, PDB_BIND, Ki, =, 0.28, uM
2BOK, 784, BINDING_MOAD, Ki, 0.28, =, uM
1EZQ, RPR, PDB_BIND, Ki, =, 0.9, nM
1EZQ, RPR, BINDING_MOAD, Ki, 0.9, =, nM
1EZQ, RPR, BINDING_DB, NA, NA, NA, NA
2J2U, GSQ, PDB_BIND, Ki, =, 47, nM
2J2U, GSQ, BINDING_MOAD, Ki, 90, =, nM
2J2U, GSQ, BINDING_DB, NA, NA, NA, NA
3CS7, LG0, PDB_BIND, Ki, =, 21, pM
3CS7, LG0, BINDING_MOAD, Ki, 0.021, =, nM
3CS7, LG0, BINDING_DB, NA, NA, NA, NA
2VH6, GSV, PDB_BIND, Ki, =, 0.2, nM
2VH6, GSV, BINDING_MOAD, Ki, 0.2, =, nM
2VH0, GSI, PDB_BIND, Ki, =, 3.1, nM
2VH0, GSI, BINDING_MOAD, Ki, 1, <, nM
3K9X, MBM, PDB_BIND, IC50, =, 4, nM
3K9X, MBM, BINDING_MOAD, ic50, 4, =, nM
3K9X, MBM, BINDING_MOAD, ic50, 4, =, nM
3K9X, MBM, BINDING_DB, NA, NA, NA, NA
1Z6E, IK8, PDB_BIND, Ki, =, 0.19, nM
1Z6E, IK8, BINDING_MOAD, Ki, 0.19, =, nM
1Z6E, IK8, BINDING_DB, NA, NA, NA, NA
2VWM, LZI, PDB_BIND, Ki, =, 93, nM
2VWM, LZI, BINDING_MOAD, , , , 
2VWM, LZI, BINDING_MOAD, , , , 
2VWM, LZI, BINDING_DB, NA, NA, NA, NA
2VWL, LZH, PDB_BIND, Ki, =, 95, nM
2VWL, LZH, BINDING_MOAD, , , , 
2VWL, LZH, BINDING_DB, NA, NA, NA, NA
2VWO, LZG, PDB_BIND, Ki, =, 31, nM
2VWO, LZG, BINDING_MOAD, , , , 
2VWO, LZG, BINDING_DB, NA, NA, NA, NA
2VWN, H25, PDB_BIND, Ki, =, 10, nM
2VWN, H25, BINDING_MOAD, , , , 
2VWN, H25, BINDING_DB, NA, NA, NA, NA
2RA0, JNJ, PDB_BIND, Ki, =, 15.9, nM
2RA0, JNJ, BINDING_MOAD, Ki, 15.9, =, nM
2RA0, JNJ, BINDING_DB, NA, NA, NA, NA
2P16, GG2, PDB_BIND, Ki, =, 0.08, nM
2P16, GG2, BINDING_MOAD, Ki, 0.08, =, nM
2P16, GG2, BINDING_DB, NA, NA, NA, NA
2W3I, L1C, PDB_BIND, IC50, =, 0.1, nM
2W3I, L1C, BINDING_MOAD, ic50, 0.1, =, nM
2W3I, L1C, BINDING_DB, NA, NA, NA, NA
2W3K, L1D, PDB_BIND, IC50, =, 0.08, nM
2W3K, L1D, BINDING_MOAD, ic50, 0.08, =, nM
2W3K, L1D, BINDING_DB, NA, NA, NA, NA
2W26, RIV, PDB_BIND, Ki, =, 0.4, nM
2W26, RIV, BINDING_MOAD, Ki, 0.4, =, nM
2W26, RIV, BINDING_DB, NA, NA, NA, NA
2EI6, D92, PDB_BIND, IC50, =, 41, nM
2EI6, D92, BINDING_MOAD, ic50, 753, =, nM
2EI6, D92, BINDING_DB, NA, NA, NA, NA
1G2M, R11, PDB_BIND, Ki, =, 40, nM
1G2M, R11, BINDING_DB, NA, NA, NA, NA
2EI8, DT8, BINDING_DB, NA, NA, NA, NA
3LIW, RUP, PDB_BIND, Ki, =, 0.025, uM
3LIW, RUP, BINDING_MOAD, Ki, 0.025, =, uM
2J95, GSX, PDB_BIND, Ki, =, 4, nM
2J95, GSX, BINDING_MOAD, Ki, 4, =, nM
2J95, GSX, BINDING_DB, NA, NA, NA, NA
2J94, G15, PDB_BIND, Ki, =, 534, nM
2J94, G15, BINDING_MOAD, Ki, 534, =, nM
2J94, G15, BINDING_DB, NA, NA, NA, NA
2CJI, GSK, PDB_BIND, Ki, =, 6, nM
2CJI, GSK, BINDING_MOAD, Ki, 6, =, nM
2CJI, GSK, BINDING_DB, NA, NA, NA, NA
3HPT, YET, PDB_BIND, Ki, =, 6.5, nM
3HPT, YET, BINDING_MOAD, ic50, 12, =, nM
3HPT, YET, BINDING_MOAD, ic50, 12, =, nM
2G00, 4QC, PDB_BIND, Ki, =, 0.18, nM
2G00, 4QC, BINDING_MOAD, Ki, 0.18, =, nM
2G00, 4QC, BINDING_DB, NA, NA, NA, NA
